2481394423020850,-0.03471443,0.56141615,9.795455,0.0,0.0,0.0
2481394443182777,-0.023940988,0.5422634,9.808623,0.0,0.0,0.0
2481394463344756,-0.025138037,0.5255047,9.8074255,0.0,0.0,0.0
2481394458304235,0.0,0.0,0.0,-6.7195157E-4,-0.0015939754,4.5815017E-5
2481394483506683,-0.04189673,0.5386722,9.806229,0.0,0.0,0.0
2481394478466162,0.0,0.0,0.0,8.5521024E-4,-6.776783E-4,3.5124738E-4
2481394503668610,-0.03950263,0.5290958,9.803835,0.0,0.0,0.0
2481394498628141,0.0,0.0,0.0,-3.665192E-4,-0.001288543,-5.650497E-4
2481394523830589,-0.029926235,0.5314899,9.805031,0.0,0.0,0.0
2481394518790068,0.0,0.0,0.0,-3.665192E-4,5.440511E-4,9.621121E-4
2481394538952048,0.0,0.0,0.0,-3.665192E-4,8.494835E-4,9.621121E-4
2481394543992516,-0.03232033,0.5267017,9.805032,0.0,0.0,0.0
2481394559113975,0.0,0.0,0.0,-9.773839E-4,-0.0015939754,-5.650497E-4
2481394564154495,-0.03591148,0.53388405,9.805031,0.0,0.0,0.0
2481394579275954,0.0,0.0,0.0,0.002382372,0.002071213,9.621121E-4
2481394584316423,-0.031123282,0.5458545,9.7511635,0.0,0.0,0.0
2481394599437881,0.0,0.0,0.0,0.0112399105,-0.010756948,-0.0014813473
2481394604478402,-0.0011970475,0.5674014,9.8804455,0.0,0.0,0.0
2481394619599808,0.0,0.0,0.0,-0.02357938,0.029560125,-0.005146535
2481394624640329,-0.033517383,0.54585457,9.80144,0.0,0.0,0.0
2481394639761787,0.0,0.0,0.0,-0.021746784,0.0396394,-8.7048206E-4
2481394644802308,-0.03591148,0.5314899,9.789471,0.0,0.0,0.0
2481394659923714,0.0,0.0,0.0,0.010934478,-0.008313485,0.0046273004
2481394664964235,-0.049079023,0.5207165,9.763135,0.0,0.0,0.0
2481394680085693,0.0,0.0,0.0,0.030176716,-0.057793528,0.0040164357
2481394685126214,-0.044290826,0.51712537,9.764332,0.0,0.0,0.0
2481394700247620,0.0,0.0,0.0,0.013072504,-0.025723135,-2.5961688E-4
2481394705288141,-0.017955739,0.5314899,9.789471,0.0,0.0,0.0
2481394720409600,0.0,0.0,0.0,-0.015332704,0.02131345,-0.004230238
2481394725450120,-0.008379346,0.53986925,9.836155,0.0,0.0,0.0
2481394740571527,0.0,0.0,0.0,-0.02877173,0.05094039,-0.0060628327
2481394745612048,-0.013167545,0.53268695,9.819396,0.0,0.0,0.0
2481394760733506,0.0,0.0,0.0,-0.009834925,0.018259121,3.512469E-4
2481394765774027,-0.03232033,0.51832235,9.791864,0.0,0.0,0.0
2481394785935954,-0.047881976,0.5111401,9.761938,0.0,0.0,0.0
2481394780895433,0.0,0.0,0.0,0.02040288,-0.02877746,0.0046273004
2481394806097933,-0.040699683,0.51592827,9.770317,0.0,0.0,0.0
2481394801057412,0.0,0.0,0.0,0.028344123,-0.05382291,0.0027947063
2481394826259860,-0.01795574,0.5267017,9.811016,0.0,0.0,0.0
2481394821219339,0.0,0.0,0.0,0.002687803,-0.0064808885,-0.0017867796
2481394841381318,0.0,0.0,0.0,-0.021135923,0.036279637,-0.0063682646
2481394846421839,-0.013167543,0.53268695,9.831367,0.0,0.0,0.0
2481394861543245,0.0,0.0,0.0,-0.027855432,0.049718663,-0.0017867796
2481394866583766,-0.031123282,0.5243076,9.815805,0.0,0.0,0.0
2481394881705225,0.0,0.0,0.0,0.0014660754,0.0020712083,0.0031001386
2481394886745745,-0.049079023,0.51832235,9.776302,0.0,0.0,0.0
2481394901867152,0.0,0.0,0.0,0.027122393,-0.04496537,0.006154462
2481394906907673,-0.051473126,0.5207164,9.761938,0.0,0.0,0.0
2481394922029131,0.0,0.0,0.0,0.02193004,-0.042827338,0.0018784087
2481394927069652,-0.026335085,0.5255047,9.778696,0.0,0.0,0.0
2481394942191058,0.0,0.0,0.0,-0.008613193,0.011234186,-0.0033139405
2481394947231579,-0.0071822964,0.5267017,9.822988,0.0,0.0,0.0
2481394962353037,0.0,0.0,0.0,-0.026328271,0.044526313,-0.0057574
2481394967393558,-0.009576393,0.52311057,9.818199,0.0,0.0,0.0
2481394982514964,0.0,0.0,0.0,-0.019608758,0.038112234,-5.6504924E-4
2481394987555485,-0.034714434,0.509943,9.802637,0.0,0.0,0.0
2481395002676943,0.0,0.0,0.0,0.012767075,-0.017476456,0.004321868
2481395007717464,-0.047881976,0.508746,9.763134,0.0,0.0,0.0
2481395022838870,0.0,0.0,0.0,0.029565852,-0.054739207,0.006765327
2481395027879391,-0.040699683,0.5147312,9.76912,0.0,0.0,0.0
2481395043000850,0.0,0.0,0.0,0.010323612,-0.021141643,-0.001175914
2481395048041370,-0.01675869,0.5278988,9.791864,0.0,0.0,0.0
2481395063162829,0.0,0.0,0.0,-0.016249003,0.026200367,-0.005146535
2481395068203298,-0.010773445,0.535081,9.826578,0.0,0.0,0.0
2481395088365277,-0.020349836,0.5314899,9.817001,0.0,0.0,0.0
2481395083324756,0.0,0.0,0.0,-0.032742348,0.051245824,-0.00453567
2481395103486735,0.0,0.0,0.0,-0.006475167,0.013372212,0.0018784087
2481395108527204,-0.03710853,0.51592827,9.793061,0.0,0.0,0.0
2481395123648662,0.0,0.0,0.0,0.019181153,-0.03030462,0.006154462
2481395128689183,-0.049079023,0.5111401,9.758347,0.0,0.0,0.0
2481395143810641,0.0,0.0,0.0,0.028954986,-0.056877233,0.0034055705
2481395148851162,-0.032320336,0.5183224,9.76912,0.0,0.0,0.0
2481395163972568,0.0,0.0,0.0,2.4434412E-4,0.0029875105,-0.0048411028
2481395169013089,-0.015561646,0.5267017,9.812214,0.0,0.0,0.0
2481395184134548,0.0,0.0,0.0,-0.020830488,0.03353075,-0.0066736965
2481395189175068,-0.010773445,0.5290958,9.822987,0.0,0.0,0.0
2481395204296527,0.0,0.0,0.0,-0.028466301,0.04971866,-0.0030085086
2481395209336995,-0.026335085,0.5219135,9.812214,0.0,0.0,0.0
2481395224458454,0.0,0.0,0.0,0.002687803,-0.0073971907,0.0055435975
2481395229498975,-0.04429083,0.5147312,9.779893,0.0,0.0,0.0
2481395244620433,0.0,0.0,0.0,0.026816959,-0.045576237,0.0046273004
2481395249660902,-0.04668493,0.5171253,9.765529,0.0,0.0,0.0
2481395264782360,0.0,0.0,0.0,0.02009745,-0.041911043,4.581455E-5
2481395269822881,-0.023940984,0.5314899,9.783484,0.0,0.0,0.0
2481395284944339,0.0,0.0,0.0,-0.0070860325,0.013066783,-0.004230238
2481395289984860,-0.008379346,0.5362781,9.831367,0.0,0.0,0.0
2481395305106266,0.0,0.0,0.0,-0.027855432,0.04513718,-0.0036193733
2481395310146787,-0.009576395,0.5290958,9.818199,0.0,0.0,0.0
2481395330308766,-0.033517383,0.51233715,9.799046,0.0,0.0,0.0
2481395325268245,0.0,0.0,0.0,-0.016859867,0.029865561,9.6211117E-4
2481395345430225,0.0,0.0,0.0,0.011850776,-0.01564386,0.0055435975
2481395350470693,-0.04668493,0.50395775,9.761938,0.0,0.0,0.0
2481395365592152,0.0,0.0,0.0,0.032620177,-0.0556555,0.004321868
2481395370632673,-0.047881976,0.5075489,9.766726,0.0,0.0,0.0
2481395385754131,0.0,0.0,0.0,0.008185586,-0.016254732,-8.704816E-4
2481395390794652,-0.026335085,0.5207164,9.795455,0.0,0.0,0.0
